84	2012-04-04 05:49:56+00:00
85	2012-04-16 15:10:32+00:00
86	2012-04-18 17:17:56+00:00
87	2012-04-20 06:24:37+00:00
88	2012-04-23 12:35:56+00:00
89	2012-04-25 18:04:32+00:00
90	2012-04-30 17:06:06+00:00
91	2012-05-01 23:42:57+00:00
92	2012-05-02 12:49:19+00:00
93	2012-05-06 19:54:33+00:00
94	2012-05-08 21:12:03+00:00
95	2012-05-09 14:42:20+00:00
96	2012-05-09 14:51:42+00:00
97	2012-05-09 15:09:51+00:00
98	2012-05-09 17:19:05+00:00
99	2012-05-09 17:23:13+00:00
100	2012-05-09 18:40:40+00:00
101	2012-05-09 18:42:06+00:00
102	2012-05-09 18:43:56+00:00
103	2012-05-10 07:01:00+00:00
104	2012-05-14 17:20:29+00:00
105	2012-05-19 04:25:04+00:00
106	2012-05-21 16:43:02+00:00
107	2012-05-22 06:02:09+00:00
108	2012-05-22 12:30:27+00:00
109	2012-05-22 19:20:07+00:00
110	2012-05-23 00:02:01+00:00
111	2012-06-02 14:48:30+00:00
112	2012-06-05 23:20:39+00:00
113	2012-06-06 02:06:57+00:00
114	2012-06-07 15:33:12+00:00
115	2012-06-07 21:31:23+00:00
116	2012-06-11 20:22:43+00:00
117	2012-06-13 12:32:13+00:00
118	2012-06-13 15:31:57+00:00
119	2012-06-13 15:56:12+00:00
120	2012-06-14 13:10:35+00:00
121	2012-06-14 15:21:24+00:00
122	2012-06-16 23:20:09+00:00
123	2012-06-18 14:40:55+00:00
124	2012-06-18 14:42:16+00:00
125	2012-06-18 15:01:43+00:00
126	2012-06-18 15:06:34+00:00
127	2012-06-18 15:07:39+00:00
128	2012-06-18 15:08:22+00:00
129	2012-06-18 15:25:58+00:00
130	2012-06-18 15:27:56+00:00
131	2012-06-18 15:35:20+00:00
132	2012-06-18 15:37:07+00:00
133	2012-06-18 15:37:23+00:00
134	2012-06-20 14:53:26+00:00
135	2012-06-20 15:12:35+00:00
136	2012-06-23 01:33:37+00:00
137	2012-06-24 19:17:35+00:00
138	2012-06-24 20:51:38+00:00
139	2012-06-25 18:49:44+00:00
140	2012-06-27 13:27:56+00:00
141	2012-06-27 16:29:18+00:00
142	2012-06-27 19:59:59+00:00
143	2012-06-27 19:59:59+00:00
144	2012-06-27 19:59:59+00:00
145	2012-06-27 19:59:59+00:00
146	2012-06-27 19:59:59+00:00
147	2012-06-27 19:59:59+00:00
148	2012-06-27 19:59:59+00:00
149	2012-06-27 19:59:59+00:00
150	2012-06-27 19:59:59+00:00
151	2012-06-27 19:59:59+00:00
152	2012-06-27 19:59:59+00:00
153	2012-06-27 19:59:59+00:00
154	2012-06-30 07:45:11+00:00
155	2012-06-30 14:21:46+00:00
156	2012-06-30 23:07:03+00:00
157	2012-07-04 16:03:31+00:00
158	2012-07-04 16:16:02+00:00
159	2012-07-04 16:20:12+00:00
160	2012-07-04 16:22:14+00:00
161	2012-07-04 16:25:12+00:00
162	2012-07-04 16:28:40+00:00
163	2012-07-10 20:52:46+00:00
164	2012-07-11 15:00:11+00:00
165	2012-07-11 15:01:36+00:00
166	2012-07-12 00:05:02+00:00
167	2012-07-12 16:33:49+00:00
168	2012-07-16 08:22:36+00:00
169	2012-07-16 19:26:24+00:00
170	2012-07-18 02:53:02+00:00
171	2012-07-18 16:07:36+00:00
172	2012-07-19 18:02:41+00:00
173	2012-07-25 18:17:20+00:00
174	2012-08-03 02:37:44+00:00
175	2012-08-09 07:14:37+00:00
176	2012-08-13 13:02:33+00:00
177	2012-08-18 02:14:47+00:00
178	2012-08-18 06:27:31+00:00
179	2012-08-24 20:36:36+00:00
180	2012-09-03 18:48:37+00:00
181	2012-09-04 19:06:51+00:00
182	2012-09-05 19:48:59+00:00
183	2012-09-07 14:46:49+00:00
184	2012-09-10 03:25:29+00:00
185	2012-09-10 20:13:42+00:00
186	2012-09-12 19:14:21+00:00
187	2012-09-17 15:21:06+00:00
188	2012-09-19 01:27:40+00:00
189	2012-09-24 13:23:39+00:00
190	2012-09-24 18:11:02+00:00
191	2012-09-25 09:23:41+00:00
192	2012-09-26 17:00:21+00:00
193	2012-09-29 04:58:22+00:00
194	2012-10-02 07:48:08+00:00
195	2012-10-03 23:30:24+00:00
196	2012-10-05 14:10:20+00:00
197	2012-10-07 18:27:03+00:00
198	2012-10-08 17:19:43+00:00
199	2012-10-09 22:17:42+00:00
200	2012-10-16 17:32:09+00:00
201	2012-10-16 17:34:04+00:00
202	2012-10-16 17:37:29+00:00
203	2012-10-16 17:41:30+00:00
204	2012-10-16 17:41:42+00:00
205	2012-10-16 17:46:07+00:00
206	2012-10-16 17:46:26+00:00
207	2012-10-16 17:57:22+00:00
208	2012-10-17 11:12:02+00:00
209	2012-10-18 17:30:43+00:00
210	2012-10-19 15:06:23+00:00
211	2012-10-19 15:06:52+00:00
212	2012-10-19 15:08:28+00:00
213	2012-10-19 15:08:33+00:00
214	2012-10-19 17:16:48+00:00
215	2012-10-19 21:31:50+00:00
216	2012-10-22 05:41:29+00:00
217	2012-10-22 08:55:13+00:00
218	2012-10-29 04:38:41+00:00
219	2012-10-31 16:41:37+00:00
220	2012-11-03 15:14:40+00:00
221	2012-11-06 00:21:32+00:00
222	2012-11-07 22:50:51+00:00
223	2012-11-12 18:08:34+00:00
224	2012-11-13 16:39:45+00:00
225	2012-11-16 17:48:42+00:00
226	2012-11-17 19:30:52+00:00
227	2012-11-18 19:06:37+00:00
228	2012-11-21 15:40:11+00:00
229	2012-11-23 06:11:54+00:00
230	2012-11-24 17:51:57+00:00
231	2012-11-26 16:27:18+00:00
232	2012-11-26 23:13:23+00:00
233	2012-11-27 13:46:59+00:00
234	2012-12-04 23:25:34+00:00
235	2012-12-05 08:52:33+00:00
236	2012-12-06 23:06:32+00:00
237	2012-12-09 23:28:02+00:00
238	2012-12-10 09:22:06+00:00
239	2012-12-10 16:49:54+00:00
240	2012-12-11 18:22:31+00:00
241	2012-12-12 01:59:27+00:00
242	2012-12-12 15:58:30+00:00
243	2012-12-12 15:58:38+00:00
244	2012-12-12 15:59:01+00:00
245	2012-12-13 19:20:21+00:00
246	2012-12-16 23:22:56+00:00
247	2012-12-17 21:43:31+00:00
248	2012-12-21 23:51:21+00:00
249	2012-12-31 21:07:21+00:00
250	2013-01-01 16:25:17+00:00
251	2013-01-07 16:39:09+00:00
252	2013-01-07 18:48:02+00:00
253	2013-01-09 18:26:56+00:00
254	2013-01-10 13:29:17+00:00
255	2013-01-10 16:27:02+00:00
256	2013-01-11 21:24:11+00:00
257	2013-01-14 01:34:17+00:00
258	2013-01-15 04:39:32+00:00
259	2013-01-15 19:45:27+00:00
260	2013-01-15 20:52:50+00:00
261	2013-01-15 21:36:06+00:00
262	2013-01-15 22:15:06+00:00
263	2013-01-15 23:27:08+00:00
264	2013-01-16 01:40:20+00:00
265	2013-01-16 03:21:27+00:00
266	2013-01-16 04:07:46+00:00
267	2013-01-16 04:47:02+00:00
268	2013-01-16 07:41:08+00:00
269	2013-01-16 15:48:59+00:00
270	2013-01-16 15:51:30+00:00
271	2013-01-16 18:07:01+00:00
272	2013-01-17 02:15:49+00:00
273	2013-01-17 13:06:52+00:00
274	2013-01-18 04:37:30+00:00
275	2013-01-21 07:28:44+00:00
276	2013-01-21 13:26:07+00:00
277	2013-01-22 11:59:04+00:00
278	2013-01-28 21:04:45+00:00
279	2013-02-01 23:28:43+00:00
280	2013-02-05 09:04:25+00:00
281	2013-02-05 14:31:51+00:00
282	2013-02-06 23:20:20+00:00
283	2013-02-08 21:18:24+00:00
284	2013-02-08 23:16:04+00:00
285	2013-02-11 17:49:38+00:00
286	2013-02-11 19:16:25+00:00
287	2013-02-12 00:14:44+00:00
288	2013-02-12 01:48:14+00:00
289	2013-02-14 01:01:24+00:00
290	2013-02-18 18:46:37+00:00
291	2013-02-18 18:59:07+00:00
292	2013-02-20 14:53:13+00:00
293	2013-02-20 21:20:30+00:00
294	2013-02-20 23:15:57+00:00
295	2013-02-26 22:36:46+00:00
296	2013-02-27 17:46:43+00:00
297	2013-02-28 17:15:55+00:00
298	2013-03-01 20:21:32+00:00
299	2013-03-01 21:50:09+00:00
300	2013-03-03 20:36:44+00:00
301	2013-03-05 19:59:13+00:00
302	2013-03-05 22:23:14+00:00
303	2013-03-07 23:16:16+00:00
304	2013-03-10 12:00:59+00:00
305	2013-03-12 23:25:37+00:00
306	2013-03-15 02:37:19+00:00
307	2013-03-18 11:17:55+00:00
308	2013-03-19 22:17:20+00:00
309	2013-03-24 18:32:38+00:00
310	2013-03-25 14:53:33+00:00
311	2013-03-27 06:17:09+00:00
312	2013-03-28 05:45:21+00:00
313	2013-03-29 19:15:04+00:00
314	2013-04-02 19:11:23+00:00
315	2013-04-03 21:14:50+00:00
316	2013-04-04 22:34:55+00:00
317	2013-04-10 15:26:13+00:00
318	2013-04-19 18:51:07+00:00
319	2013-04-20 00:57:35+00:00
320	2013-04-20 14:43:35+00:00
321	2013-04-26 00:35:37+00:00
322	2013-04-28 21:52:12+00:00
323	2013-05-01 06:32:12+00:00
324	2013-05-02 14:33:28+00:00
325	2013-05-05 16:59:58+00:00
326	2013-05-07 00:30:32+00:00
327	2013-05-08 20:44:55+00:00
328	2013-05-10 23:06:47+00:00
329	2013-05-11 13:52:37+00:00
330	2013-05-11 18:09:52+00:00
331	2013-05-12 12:46:25+00:00
332	2013-05-14 00:29:42+00:00
333	2013-05-14 11:49:34+00:00
334	2013-05-20 04:05:23+00:00
335	2013-05-28 22:12:59+00:00
336	2013-05-28 23:59:16+00:00
337	2013-05-29 00:25:54+00:00
338	2013-05-31 16:24:17+00:00
339	2013-06-02 09:37:53+00:00
340	2013-06-03 19:16:26+00:00
341	2013-06-04 07:39:21+00:00
342	2013-06-04 19:35:31+00:00
343	2013-06-04 23:00:56+00:00
344	2013-06-05 13:01:14+00:00
345	2013-06-07 19:13:27+00:00
346	2013-06-09 16:28:56+00:00
347	2013-06-10 07:31:10+00:00
348	2013-06-10 20:18:48+00:00
349	2013-06-11 15:42:00+00:00
350	2013-06-11 22:42:21+00:00
351	2013-06-12 12:38:40+00:00
352	2013-06-12 15:20:28+00:00
353	2013-06-13 19:51:59+00:00
354	2013-06-17 03:02:05+00:00
355	2013-06-17 15:29:00+00:00
356	2013-06-20 18:04:24+00:00
357	2013-06-21 06:25:54+00:00
358	2013-06-24 09:49:08+00:00
359	2013-06-28 03:56:15+00:00
360	2013-07-01 15:53:22+00:00
361	2013-07-02 07:59:32+00:00
362	2013-07-02 18:09:59+00:00
363	2013-07-04 21:33:56+00:00
364	2013-07-05 17:39:40+00:00
365	2013-07-07 01:38:16+00:00
366	2013-07-08 06:10:58+00:00
367	2013-07-11 13:31:21+00:00
368	2013-07-11 16:36:29+00:00
369	2013-07-15 07:57:56+00:00
370	2013-07-16 03:09:13+00:00
371	2013-07-17 06:42:00+00:00
372	2013-07-17 10:24:00+00:00
373	2013-07-17 14:38:47+00:00
374	2013-07-18 07:22:39+00:00
375	2013-07-19 03:00:39+00:00
376	2013-07-21 06:06:13+00:00
377	2013-07-23 04:13:44+00:00
378	2013-07-24 18:17:53+00:00
379	2013-07-25 15:03:40+00:00
380	2013-07-25 22:17:12+00:00
381	2013-07-26 23:27:23+00:00
382	2013-07-29 13:45:58+00:00
383	2013-07-30 17:07:58+00:00
384	2013-07-31 01:49:50+00:00
385	2013-07-31 16:11:26+00:00
386	2013-08-05 15:19:48+00:00
387	2013-08-13 13:55:12+00:00
388	2013-08-13 15:15:37+00:00
389	2013-08-15 15:19:34+00:00
390	2013-08-15 21:21:05+00:00
391	2013-08-16 03:46:25+00:00
392	2013-08-16 05:48:29+00:00
393	2013-08-20 01:07:35+00:00
394	2013-08-20 02:50:43+00:00
395	2013-08-21 13:28:43+00:00
396	2013-08-22 11:39:06+00:00
397	2013-08-23 18:35:59+00:00
398	2013-08-24 01:31:22+00:00
399	2013-08-28 19:57:31+00:00
400	2013-08-29 01:55:37+00:00
401	2013-09-01 16:22:48+00:00
402	2013-09-02 05:07:31+00:00
403	2013-09-05 04:42:00+00:00
404	2013-09-07 11:33:36+00:00
405	2013-09-08 12:55:39+00:00
406	2013-09-10 05:39:25+00:00
407	2013-09-12 11:28:12+00:00
408	2013-09-18 17:29:03+00:00
409	2013-09-26 10:04:45+00:00
410	2013-09-26 12:35:19+00:00
411	2013-09-26 12:36:00+00:00
412	2013-09-26 12:40:36+00:00
413	2013-09-26 12:41:38+00:00
414	2013-09-26 12:42:25+00:00
415	2013-09-26 12:45:00+00:00
416	2013-09-26 12:49:02+00:00
417	2013-09-26 12:49:46+00:00
418	2013-09-26 12:50:04+00:00
419	2013-09-26 12:50:54+00:00
420	2013-09-26 12:52:20+00:00
421	2013-09-26 12:54:31+00:00
422	2013-09-27 17:53:57+00:00
423	2013-09-29 13:48:52+00:00
424	2013-09-30 11:51:23+00:00
425	2013-10-02 23:51:38+00:00
426	2013-10-03 05:50:40+00:00
427	2013-10-04 22:33:35+00:00
428	2013-10-07 12:42:41+00:00
429	2013-10-07 20:48:58+00:00
430	2013-10-08 09:03:28+00:00
431	2013-10-08 09:31:27+00:00
432	2013-10-10 13:47:40+00:00
433	2013-10-11 02:01:53+00:00
434	2013-10-14 14:36:22+00:00
435	2013-10-15 23:30:52+00:00
436	2013-10-16 23:28:53+00:00
437	2013-10-18 11:37:33+00:00
438	2013-10-22 04:28:12+00:00
439	2013-10-23 19:49:32+00:00
440	2013-10-24 09:33:17+00:00
441	2013-10-24 14:15:39+00:00
442	2013-10-25 23:01:52+00:00
443	2013-10-27 06:29:55+00:00
444	2013-10-30 01:12:03+00:00
445	2013-10-30 02:11:48+00:00
446	2013-10-30 17:49:11+00:00
447	2013-10-31 13:47:30+00:00
448	2013-11-03 13:51:55+00:00
449	2013-11-04 18:19:25+00:00
450	2013-11-04 22:06:40+00:00
451	2013-11-05 08:46:26+00:00
452	2013-11-08 02:47:40+00:00
453	2013-11-08 23:42:34+00:00
454	2013-11-09 00:54:37+00:00
455	2013-11-10 13:35:50+00:00
456	2013-11-12 22:15:35+00:00
457	2013-11-13 20:42:21+00:00
458	2013-11-13 21:33:05+00:00
459	2013-11-14 02:39:45+00:00
460	2013-11-14 13:21:15+00:00
461	2013-11-17 13:22:44+00:00
462	2013-11-18 08:48:13+00:00
463	2013-11-19 16:56:55+00:00
464	2013-11-19 18:29:19+00:00
465	2013-11-20 16:45:51+00:00
466	2013-11-22 01:49:26+00:00
467	2013-11-24 23:28:49+00:00
468	2013-12-01 23:17:06+00:00
469	2013-12-02 20:26:41+00:00
470	2013-12-04 05:48:30+00:00
471	2013-12-06 12:55:05+00:00
472	2013-12-12 02:46:07+00:00
473	2013-12-12 03:08:46+00:00
474	2013-12-16 11:15:10+00:00
475	2013-12-16 21:22:46+00:00
476	2013-12-18 02:10:21+00:00
477	2013-12-18 17:44:17+00:00
478	2013-12-19 15:08:37+00:00
479	2013-12-19 16:00:08+00:00
480	2013-12-19 17:30:31+00:00
481	2013-12-19 18:53:47+00:00
482	2013-12-19 20:44:44+00:00
483	2013-12-19 22:05:11+00:00
484	2013-12-19 22:15:40+00:00
485	2013-12-20 08:30:55+00:00
486	2013-12-20 10:16:13+00:00
487	2013-12-20 17:44:06+00:00
488	2013-12-20 20:22:31+00:00
489	2013-12-20 20:24:00+00:00
490	2013-12-20 20:58:10+00:00
491	2013-12-21 00:47:43+00:00
492	2013-12-21 06:31:41+00:00
493	2013-12-21 06:51:50+00:00
494	2013-12-24 00:16:37+00:00
495	2013-12-24 15:10:23+00:00
496	2013-12-25 19:23:22+00:00
497	2013-12-26 09:45:02+00:00
498	2013-12-27 17:41:13+00:00
499	2013-12-27 18:20:09+00:00
500	2013-12-28 02:08:53+00:00
501	2013-12-30 08:46:01+00:00
502	2013-12-30 20:23:38+00:00
503	2013-12-30 22:40:50+00:00
504	2014-01-02 07:32:01+00:00
505	2014-01-03 02:52:17+00:00
506	2014-01-07 18:28:20+00:00
507	2014-01-08 20:36:57+00:00
508	2014-01-09 12:08:07+00:00
509	2014-01-13 08:47:44+00:00
510	2014-01-16 09:04:20+00:00
511	2014-01-16 16:33:23+00:00
512	2014-01-22 01:35:59+00:00
513	2014-01-23 09:19:27+00:00
514	2014-01-23 15:51:36+00:00
515	2014-01-29 19:10:23+00:00
516	2014-01-30 03:37:18+00:00
517	2014-01-31 18:49:42+00:00
518	2014-02-01 19:54:06+00:00
519	2014-02-02 10:11:57+00:00
520	2014-02-03 06:09:52+00:00
521	2014-02-03 18:20:53+00:00
522	2014-02-03 19:39:20+00:00
523	2014-02-04 00:48:29+00:00
524	2014-02-04 01:34:50+00:00
525	2014-02-04 06:41:59+00:00
526	2014-02-04 17:01:16+00:00
527	2014-02-05 00:41:58+00:00
528	2014-02-05 03:55:39+00:00
529	2014-02-06 09:56:50+00:00
530	2014-02-06 16:08:40+00:00
531	2014-02-06 18:53:30+00:00
532	2014-02-07 23:02:50+00:00
533	2014-02-08 16:39:30+00:00
534	2014-02-09 15:38:57+00:00
535	2014-02-09 18:18:33+00:00
536	2014-02-10 10:36:49+00:00
537	2014-02-11 14:24:54+00:00
538	2014-02-11 18:36:11+00:00
539	2014-02-11 21:18:11+00:00
540	2014-02-13 14:18:17+00:00
541	2014-02-14 02:15:09+00:00
542	2014-02-17 17:39:24+00:00
543	2014-02-18 11:13:45+00:00
544	2014-02-18 11:38:11+00:00
545	2014-02-18 17:50:30+00:00
546	2014-02-18 18:47:41+00:00
547	2014-02-18 22:08:50+00:00
548	2014-02-19 13:21:40+00:00
549	2014-02-19 17:59:55+00:00
550	2014-02-19 22:57:03+00:00
551	2014-02-20 01:44:33+00:00
552	2014-02-23 00:26:48+00:00
553	2014-02-24 14:27:40+00:00
554	2014-02-24 15:17:39+00:00
555	2014-02-24 16:19:51+00:00
556	2014-02-24 16:59:21+00:00
557	2014-02-24 17:40:09+00:00
558	2014-02-26 10:47:09+00:00
559	2014-02-27 18:31:33+00:00
560	2014-02-27 18:38:02+00:00
561	2014-02-27 18:50:58+00:00
562	2014-03-03 23:06:24+00:00
563	2014-03-04 01:14:40+00:00
564	2014-03-04 02:48:20+00:00
565	2014-03-05 07:21:20+00:00
566	2014-03-11 06:52:04+00:00
567	2014-03-14 00:25:03+00:00
568	2014-03-15 01:56:02+00:00
569	2014-03-20 05:52:43+00:00
570	2014-03-21 02:02:25+00:00
571	2014-03-22 02:15:39+00:00
572	2014-03-22 03:35:00+00:00
573	2014-03-26 15:16:56+00:00
574	2014-03-28 08:41:28+00:00
575	2014-03-28 18:07:21+00:00
576	2014-03-28 21:48:00+00:00
577	2014-04-01 06:26:55+00:00
578	2014-04-01 21:15:32+00:00
579	2014-04-02 23:31:12+00:00
580	2014-04-04 18:20:23+00:00
581	2014-04-05 18:58:12+00:00
582	2014-04-06 10:42:36+00:00
583	2014-04-09 22:16:39+00:00
584	2014-04-13 12:42:10+00:00
585	2014-04-15 10:32:05+00:00
586	2014-04-15 22:55:53+00:00
587	2014-04-16 00:12:03+00:00
588	2014-04-16 08:54:01+00:00
589	2014-04-17 20:39:24+00:00
590	2014-04-19 14:57:54+00:00
591	2014-04-21 10:28:00+00:00
592	2014-04-21 14:56:17+00:00
593	2014-04-22 08:30:56+00:00
594	2014-04-24 21:23:41+00:00
595	2014-04-27 01:46:49+00:00
596	2014-04-28 06:30:39+00:00
597	2014-04-29 00:08:15+00:00
598	2014-04-30 18:39:00+00:00
599	2014-04-30 21:48:34+00:00
600	2014-05-05 05:23:30+00:00
601	2014-05-07 04:39:01+00:00
602	2014-05-10 11:23:08+00:00
603	2014-05-12 15:18:15+00:00
604	2014-05-13 09:45:49+00:00
605	2014-05-13 14:17:11+00:00
606	2014-05-13 14:36:59+00:00
607	2014-05-13 16:47:17+00:00
608	2014-05-13 22:29:14+00:00
609	2014-05-15 13:29:27+00:00
610	2014-05-16 07:12:16+00:00
611	2014-05-18 08:47:58+00:00
612	2014-05-19 04:56:30+00:00
613	2014-05-19 16:58:24+00:00
614	2014-05-21 05:12:55+00:00
615	2014-05-21 18:17:37+00:00
616	2014-05-23 14:33:48+00:00
617	2014-05-26 23:11:40+00:00
618	2014-05-30 00:35:34+00:00
619	2014-05-30 02:05:37+00:00
620	2014-06-02 08:06:12+00:00
621	2014-06-03 17:47:08+00:00
622	2014-06-04 16:37:33+00:00
623	2014-06-04 21:46:30+00:00
624	2014-06-04 23:00:05+00:00
625	2014-06-05 09:25:22+00:00
626	2014-06-05 19:13:51+00:00
627	2014-06-06 21:52:25+00:00
628	2014-06-06 22:49:11+00:00
629	2014-06-07 00:24:42+00:00
630	2014-06-07 03:02:09+00:00
631	2014-06-07 03:11:05+00:00
632	2014-06-10 13:29:09+00:00
633	2014-06-10 19:34:51+00:00
634	2014-06-10 20:29:10+00:00
635	2014-06-11 00:44:31+00:00
636	2014-06-11 17:02:14+00:00
637	2014-06-11 21:35:41+00:00
638	2014-06-13 21:19:09+00:00
639	2014-06-15 13:34:27+00:00
640	2014-06-15 17:15:32+00:00
641	2014-06-15 18:41:47+00:00
642	2014-06-15 19:23:11+00:00
643	2014-06-16 02:03:29+00:00
644	2014-06-16 03:43:20+00:00
645	2014-06-16 08:04:42+00:00
646	2014-06-18 01:17:27+00:00
647	2014-06-18 03:06:52+00:00
648	2014-06-18 07:26:08+00:00
649	2014-06-19 18:42:12+00:00
650	2014-06-20 07:52:18+00:00
651	2014-06-20 08:35:15+00:00
652	2014-06-20 13:42:30+00:00
653	2014-06-20 23:00:32+00:00
654	2014-06-21 14:25:35+00:00
655	2014-06-22 05:02:06+00:00
656	2014-06-22 19:16:20+00:00
657	2014-06-23 14:06:24+00:00
658	2014-06-23 17:00:28+00:00
659	2014-06-25 09:35:40+00:00
660	2014-06-25 15:48:41+00:00
661	2014-06-28 21:50:56+00:00
662	2014-06-28 22:13:52+00:00
663	2014-06-29 12:34:45+00:00
664	2014-06-30 14:35:58+00:00
665	2014-06-30 18:33:59+00:00
666	2014-07-01 10:44:49+00:00
667	2014-07-02 03:19:43+00:00
668	2014-07-03 23:06:10+00:00
669	2014-07-04 00:39:00+00:00
670	2014-07-04 12:53:15+00:00
671	2014-07-07 09:31:21+00:00
672	2014-07-07 12:45:10+00:00
673	2014-07-09 15:54:27+00:00
674	2014-07-10 00:34:16+00:00
675	2014-07-11 20:32:34+00:00
676	2014-07-12 04:10:43+00:00
677	2014-07-14 12:14:08+00:00
678	2014-07-15 17:47:44+00:00
679	2014-07-16 18:50:40+00:00
680	2014-07-16 19:44:15+00:00
681	2014-07-19 06:50:19+00:00
682	2014-07-19 15:16:40+00:00
683	2014-07-21 01:20:45+00:00
684	2014-07-21 19:05:47+00:00
685	2014-07-24 02:53:52+00:00
686	2014-07-27 23:38:09+00:00
687	2014-07-29 06:17:49+00:00
688	2014-07-29 23:32:44+00:00
689	2014-07-30 04:00:29+00:00
690	2014-07-30 08:29:38+00:00
691	2014-08-01 00:32:32+00:00
692	2014-08-03 23:21:33+00:00
693	2014-08-04 18:01:29+00:00
694	2014-08-06 01:43:05+00:00
695	2014-08-06 14:27:57+00:00
696	2014-08-09 05:33:21+00:00
697	2014-08-09 05:47:25+00:00
698	2014-08-09 05:48:31+00:00
699	2014-08-10 07:47:50+00:00
700	2014-08-11 06:52:46+00:00
701	2014-08-11 10:40:29+00:00
702	2014-08-13 17:37:43+00:00
703	2014-08-22 16:33:09+00:00
704	2014-08-24 07:40:19+00:00
705	2014-08-28 03:27:27+00:00
706	2014-08-28 03:29:06+00:00
707	2014-09-02 01:22:42+00:00
708	2014-09-03 06:45:11+00:00
709	2014-09-03 21:03:41+00:00
710	2014-09-04 05:06:34+00:00
711	2014-09-04 14:59:35+00:00
712	2014-09-06 03:12:39+00:00
713	2014-09-06 18:51:17+00:00
714	2014-09-07 23:51:00+00:00
715	2014-09-10 16:10:33+00:00
716	2014-09-10 19:55:35+00:00
717	2014-09-12 22:35:08+00:00
718	2014-09-16 08:06:36+00:00
719	2014-09-18 07:14:33+00:00
720	2014-09-19 00:37:42+00:00
721	2014-09-21 03:53:20+00:00
722	2014-09-22 08:41:02+00:00
723	2014-09-22 08:47:11+00:00
724	2014-09-27 10:58:09+00:00
725	2014-09-29 17:08:21+00:00
726	2014-09-30 08:29:13+00:00
727	2014-09-30 15:49:59+00:00
728	2014-10-01 06:55:11+00:00
729	2014-10-02 02:28:04+00:00
730	2014-10-02 10:58:17+00:00
731	2014-10-03 19:38:16+00:00
732	2014-10-03 23:30:16+00:00
733	2014-10-05 00:51:59+00:00
734	2014-10-05 10:54:07+00:00
735	2014-10-05 14:46:47+00:00
736	2014-10-07 23:11:37+00:00
